ServiceTag,product,new_appgroup,node,产品线,hostname,IP,OS,装机模版,机型,机房,包间,机柜编号,机位,机柜位置,ASW编号,所有产品,节点数量,节点配置,区域,service,serviceInstanceNo,runtimeResourceLimit,region
215277895,ots|sls|ots,ayots_am32_inner_apsara_hybrid_cs,ots_server|cs|cs,专有云=bgm=OTS=ayinner_apsara_hybrid-am32,rc8255139.cloud.nu17,10.1.8.97,AliOS5U7-x86-64,bigdata,S10-3S.12,am32,A1-1,A04,7,A1-1-A04,ASW-2,ots|sls|ots,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""ots_cs,ots_webserver""}]",S10-3S.12|SNC,inner|common|inner_apsara_hybrid,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277900,ads,ayads_am32_apsara_service_cs,cs,专有云=bgm=ADS=ayapsara_service-am32,rc8f73102.cloud.nu17,10.1.4.5,AliOS5U7-x86-64,ads_cloud_server,S10-3S.12,am32,A1-1,A09,4,A1-1-A09,ASW-3,ads,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""ads_apsara_chunkserver""}]",S10-3S.12|SNC,apsara_service,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277901,sls|sls|ots,ayots_am32_inner_apsara_hybrid_cs,sls_server|cs|cs,专有云=bgm=OTS=ayinner_apsara_hybrid-am32,rc8255137.cloud.nu17,10.1.8.95,AliOS5U7-x86-64,bigdata,S10-3S.12,am32,A1-1,A04,9,A1-1-A04,ASW-2,sls|sls|ots,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""sls_webserver,sls_cs""}]",S10-3S.12|SNC,common|common|inner_apsara_hybrid,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277903,galaxy,aygalaxy_am32_public_apsara_cs,cs,专有云=bgm=GALAXY=aypublic_apsara-am32,rc8255138.cloud.nu17,10.1.8.96,AliOS5U7-x86-64,galaxy,S10-3S.12,am32,A1-1,A04,8,A1-1-A04,ASW-2,galaxy,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""galaxy_basic_host,galaxy_apsara_server,galaxy_engine""}]",S10-3S.12|SNC,public_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277906,ads,ayads_am32_apsara_service_cs,cs,专有云=bgm=ADS=ayapsara_service-am32,rc8f73105.cloud.nu17,10.1.4.14,AliOS5U7-x86-64,ads_cloud_server,S10-3S.12,am32,A1-1,A09,1,A1-1-A09,ASW-3,ads,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""ads_apsara_chunkserver""}]",S10-3S.12|SNC,apsara_service,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277909,galaxy,aygalaxy_am32_public_apsara_cs,cs,专有云=bgm=GALAXY=aypublic_apsara-am32,rc8255133.cloud.nu17,10.1.8.76,AliOS5U7-x86-64,galaxy,S10-3S.12,am32,A1-1,A04,15,A1-1-A04,ASW-2,galaxy,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""galaxy_basic_host,galaxy_apsara_server,galaxy_engine""}]",S10-3S.12|SNC,public_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277910,ads,ayads_am32_apsara_service_cs,cs,专有云=bgm=ADS=ayapsara_service-am32,rc8f73143.cloud.nu17,10.1.8.99,AliOS5U7-x86-64,ads_cloud_server,S10-3S.12,am32,A1-1,A07,11,A1-1-A07,ASW-2,ads,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""ads_apsara_chunkserver""}]",S10-3S.12|SNC,apsara_service,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277911,ads,ayads_am32_apsara_service_cs,cs,专有云=bgm=ADS=ayapsara_service-am32,rc85c6126.cloud.nu17,10.1.7.29,AliOS5U7-x86-64,ads_cloud_server,S10-3S.12,am32,A1-1,A02,10,A1-1-A02,ASW-1,ads,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""ads_apsara_chunkserver""}]",S10-3S.12|SNC,apsara_service,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277913,ots|sls|ots,ayots_am32_inner_apsara_hybrid_cs,ots_server|cs|cs,专有云=bgm=OTS=ayinner_apsara_hybrid-am32,rc8f73137.cloud.nu17,10.1.8.86,AliOS5U7-x86-64,bigdata,S10-3S.12,am32,A1-1,A07,6,A1-1-A07,ASW-2,ots|sls|ots,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""ots_cs,ots_webserver""}]",S10-3S.12|SNC,inner|common|inner_apsara_hybrid,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277914,ads,ayads_am32_apsara_service_cs,cs,专有云=bgm=ADS=ayapsara_service-am32,rc8f73104.cloud.nu17,10.1.4.11,AliOS5U7-x86-64,ads_cloud_server,S10-3S.12,am32,A1-1,A09,2,A1-1-A09,ASW-3,ads,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""ads_apsara_chunkserver""}]",S10-3S.12|SNC,apsara_service,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277916,ecs,aliyun_ayecsam32_buffer,ecs_nc,专有云=bgm=ECS=ayecsam32,rc8255103.cloud.nu17,10.1.4.9,AliOS5U7-x86-64,houyi_kvmserver_5u7_hybrid_private,S10-3S.12,am32,A1-1,A06,3,A1-1-A06,ASW-2,ecs,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""ecs_server_新云磁盘,ecs_server_base""}]",S10-3S.12|SNC,satassdCluster,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277918,ads,ayads_am32_apsara_service_cs,cs,专有云=bgm=ADS=ayapsara_service-am32,rc85c6131.cloud.nu17,10.1.8.73,AliOS5U7-x86-64,ads_cloud_server,S10-3S.12,am32,A1-1,A03,1,A1-1-A03,ASW-1,ads,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""ads_apsara_chunkserver""}]",S10-3S.12|SNC,apsara_service,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277919,ads,ayads_am32_apsara_service_cs,cs,专有云=bgm=ADS=ayapsara_service-am32,rc85c6121.cloud.nu17,10.1.7.22,AliOS5U7-x86-64,ads_cloud_server,S10-3S.12,am32,A1-1,A02,11,A1-1-A02,ASW-1,ads,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""ads_apsara_chunkserver""}]",S10-3S.12|SNC,apsara_service,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277921,galaxy,aygalaxy_am32_public_datahub_server,datahub_server,专有云=bgm=GALAXY=aypublic-am32,rc8255136.cloud.nu17,10.1.8.94,AliOS5U7-x86-64,galaxy,S10-3S.12,am32,A1-1,A04,10,A1-1-A04,ASW-2,galaxy,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""galaxy_basic_host,odps-datahub-tunnel""}]",S10-3S.12|SNC,public,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277923,ads,ayads_am32_apsara_service_cs,cs,专有云=bgm=ADS=ayapsara_service-am32,rc8f73103.cloud.nu17,10.1.4.8,AliOS5U7-x86-64,ads_cloud_server,S10-3S.12,am32,A1-1,A09,3,A1-1-A09,ASW-3,ads,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""ads_apsara_chunkserver""}]",S10-3S.12|SNC,apsara_service,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277924,ecs,aliyun_ayecsam32_buffer,ecs_nc,专有云=bgm=ECS=ayecsam32,rc8f73139.cloud.nu17,10.1.8.88,AliOS5U7-x86-64,houyi_kvmserver_5u7_hybrid_private,S10-3S.12,am32,A1-1,A07,4,A1-1-A07,ASW-2,ecs,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""ecs_server_新云磁盘,ecs_server_base""}]",S10-3S.12|SNC,satassdCluster,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277925,ecs,aliyun_ayecsam32_buffer,ecs_nc,专有云=bgm=ECS=ayecsam32,rc8f73141.cloud.nu17,10.1.8.90,AliOS5U7-x86-64,houyi_kvmserver_5u7_hybrid_private,S10-3S.12,am32,A1-1,A07,2,A1-1-A07,ASW-2,ecs,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""ecs_server_新云磁盘,ecs_server_base""}]",S10-3S.12|SNC,satassdCluster,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277927,ads,ayads_am32_apsara_service_cs,cs,专有云=bgm=ADS=ayapsara_service-am32,rc8f73135.cloud.nu17,10.1.8.75,AliOS5U7-x86-64,ads_cloud_server,S10-3S.12,am32,A1-1,A07,12,A1-1-A07,ASW-2,ads,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""ads_apsara_chunkserver""}]",S10-3S.12|SNC,apsara_service,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277928,ads,ayads_am32_apsara_service_cs,cs,专有云=bgm=ADS=ayapsara_service-am32,rc8f73134.cloud.nu17,10.1.8.71,AliOS5U7-x86-64,ads_cloud_server,S10-3S.12,am32,A1-1,A07,13,A1-1-A07,ASW-2,ads,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""ads_apsara_chunkserver""}]",S10-3S.12|SNC,apsara_service,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277929,galaxy,aygalaxy_am32_public_apsara_cs,cs,专有云=bgm=GALAXY=aypublic_apsara-am32,rc8f73140.cloud.nu17,10.1.8.89,AliOS5U7-x86-64,galaxy,S10-3S.12,am32,A1-1,A07,3,A1-1-A07,ASW-2,galaxy,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""galaxy_basic_host,galaxy_apsara_server,galaxy_engine""}]",S10-3S.12|SNC,public_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277930,galaxy,aygalaxy_am32_public_apsara_cs,cs,专有云=bgm=GALAXY=aypublic_apsara-am32,rc8255142.cloud.nu17,10.1.8.102,AliOS5U7-x86-64,galaxy,S10-3S.12,am32,A1-1,A04,5,A1-1-A04,ASW-2,galaxy,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""galaxy_basic_host,galaxy_apsara_server,galaxy_engine""}]",S10-3S.12|SNC,public_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277931,ecs,aliyun_ayecsam32_buffer,ecs_nc,专有云=bgm=ECS=ayecsam32,rc8255102.cloud.nu17,10.1.4.6,AliOS5U7-x86-64,houyi_kvmserver_5u7_hybrid_private,S10-3S.12,am32,A1-1,A06,4,A1-1-A06,ASW-2,ecs,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""ecs_server_新云磁盘,ecs_server_base""}]",S10-3S.12|SNC,satassdCluster,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277932,ecs,aliyun_ayecsam32_buffer,ecs_nc,专有云=bgm=ECS=ayecsam32,rc8f73136.cloud.nu17,10.1.8.85,AliOS5U7-x86-64,houyi_kvmserver_5u7_hybrid_private,S10-3S.12,am32,A1-1,A07,7,A1-1-A07,ASW-2,ecs,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""ecs_server_新云磁盘,ecs_server_base""}]",S10-3S.12|SNC,satassdCluster,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277933,galaxy,aygalaxy_am32_public_datahub_server,datahub_server,专有云=bgm=GALAXY=aypublic-am32,rc8255104.cloud.nu17,10.1.4.12,AliOS5U7-x86-64,galaxy,S10-3S.12,am32,A1-1,A06,2,A1-1-A06,ASW-2,galaxy,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""galaxy_basic_host,odps-datahub-tunnel""}]",S10-3S.12|SNC,public,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277934,ecs,aliyun_ayecsam32_buffer,ecs_nc,专有云=bgm=ECS=ayecsam32,rc8255130.cloud.nu17,10.1.7.30,AliOS5U7-x86-64,houyi_kvmserver_5u7_hybrid_private,S10-3S.12,am32,A1-1,A06,6,A1-1-A06,ASW-2,ecs,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""ecs_server_新云磁盘,ecs_server_base""}]",S10-3S.12|SNC,satassdCluster,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277935,sls|sls|ots,ayots_am32_inner_apsara_hybrid_cs,sls_server|cs|cs,专有云=bgm=OTS=ayinner_apsara_hybrid-am32,rc8f73138.cloud.nu17,10.1.8.87,AliOS5U7-x86-64,bigdata,S10-3S.12,am32,A1-1,A07,5,A1-1-A07,ASW-2,sls|sls|ots,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""sls_webserver,sls_cs""}]",S10-3S.12|SNC,common|common|inner_apsara_hybrid,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277936,ads,ayads_am32_apsara_service_cs,cs,专有云=bgm=ADS=ayapsara_service-am32,rc85c6140.cloud.nu17,10.1.7.44,AliOS5U7-x86-64,ads_cloud_server,S10-3S.12,am32,A1-1,A02,4,A1-1-A02,ASW-1,ads,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""ads_apsara_chunkserver""}]",S10-3S.12|SNC,apsara_service,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277938,galaxy,aygalaxy_am32_public_apsara_cs,cs,专有云=bgm=GALAXY=aypublic_apsara-am32,rc8255140.cloud.nu17,10.1.8.100,AliOS5U7-x86-64,galaxy,S10-3S.12,am32,A1-1,A04,14,A1-1-A04,ASW-2,galaxy,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""galaxy_basic_host,galaxy_apsara_server,galaxy_engine""}]",S10-3S.12|SNC,public_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277939,ecs,aliyun_ayecsam32_buffer,ecs_nc,专有云=bgm=ECS=ayecsam32,rc8255101.cloud.nu17,10.1.4.3,AliOS5U7-x86-64,houyi_kvmserver_5u7_hybrid_private,S10-3S.12,am32,A1-1,A06,5,A1-1-A06,ASW-2,ecs,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""ecs_server_新云磁盘,ecs_server_base""}]",S10-3S.12|SNC,satassdCluster,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277940,galaxy,aygalaxy_am32_public_apsara_cs,cs,专有云=bgm=GALAXY=aypublic_apsara-am32,rc8255141.cloud.nu17,10.1.8.101,AliOS5U7-x86-64,galaxy,S10-3S.12,am32,A1-1,A04,6,A1-1-A04,ASW-2,galaxy,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""galaxy_basic_host,galaxy_apsara_server,galaxy_engine""}]",S10-3S.12|SNC,public_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277941,ecs,aliyun_ayecsam32_buffer,ecs_nc,专有云=bgm=ECS=ayecsam32,rc8255135.cloud.nu17,10.1.8.93,AliOS5U7-x86-64,houyi_kvmserver_5u7_hybrid_private,S10-3S.12,am32,A1-1,A04,11,A1-1-A04,ASW-2,ecs,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""ecs_server_新云磁盘,ecs_server_base""}]",S10-3S.12|SNC,satassdCluster,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277942,ads,ayads_am32_apsara_service_cs,cs,专有云=bgm=ADS=ayapsara_service-am32,rc8f73142.cloud.nu17,10.1.8.91,AliOS5U7-x86-64,ads_cloud_server,S10-3S.12,am32,A1-1,A07,1,A1-1-A07,ASW-2,ads,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""ads_apsara_chunkserver""}]",S10-3S.12|SNC,apsara_service,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277943,galaxy,aygalaxy_am32_public_apsara_cs,cs,专有云=bgm=GALAXY=aypublic_apsara-am32,rc8255132.cloud.nu17,10.1.8.72,AliOS5U7-x86-64,galaxy,S10-3S.12,am32,A1-1,A04,16,A1-1-A04,ASW-2,galaxy,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""galaxy_basic_host,galaxy_apsara_server,galaxy_engine""}]",S10-3S.12|SNC,public_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277944,galaxy,aygalaxy_am32_public_apsara_cs,cs,专有云=bgm=GALAXY=aypublic_apsara-am32,rc8255134.cloud.nu17,10.1.8.92,AliOS5U7-x86-64,galaxy,S10-3S.12,am32,A1-1,A04,12,A1-1-A04,ASW-2,galaxy,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""galaxy_basic_host,galaxy_apsara_server,galaxy_engine""}]",S10-3S.12|SNC,public_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
215277894,ecs,aliyun_ayecsam32_buffer,ecs_nc,专有云=bgm=ECS=ayecsam32,rc823a133.cloud.nu17,10.1.8.74,AliOS5U7-x86-64,houyi_kvmserver_5u7_hybrid_private,S10-3S.12,am32,A1-1,B01,1,A1-1-B01,ASW-4,ecs,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""ecs_server_新云磁盘,ecs_server_base""}]",S10-3S.12|SNC,satassdCluster,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
815126190,rds,ayrds_am32_db-mysql_mysql-nodes,mysql-nodes,专有云=bgm=RDS=aydb-mysql-am32,rc85c6118.cloud.nu17,10.1.10.6,AliOS6U2-x86-64,db_server_test,D13.12,am32,A1-1,A01,1,A1-1-A01,ASW-1,rds,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""rds_dbnode""}]",D13.12|SNC,db-mysql,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
815126193,rds,ayrds_am32_db-mysql_mysql-nodes,mysql-nodes,专有云=bgm=RDS=aydb-mysql-am32,rc8255127.cloud.nu17,10.1.7.21,AliOS6U2-x86-64,db_server_test,D13.12,am32,A1-1,A06,9,A1-1-A06,ASW-2,rds,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""rds_dbnode""}]",D13.12|SNC,db-mysql,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
815126195,rds,ayrds_am32_db-mysql_mysql-nodes,mysql-nodes,专有云=bgm=RDS=aydb-mysql-am32,rc85c6116.cloud.nu17,10.1.10.4,AliOS6U2-x86-64,db_server_test,D13.12,am32,A1-1,A01,2,A1-1-A01,ASW-1,rds,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""rds_dbnode""}]",D13.12|SNC,db-mysql,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
815126198,rds,ayrds_am32_db-mysql_mysql-nodes,mysql-nodes,专有云=bgm=RDS=aydb-mysql-am32,rc8f73147.cloud.nu17,10.1.8.112,AliOS6U2-x86-64,db_server_test,D13.12,am32,A1-1,A07,8,A1-1-A07,ASW-2,rds,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""rds_dbnode""}]",D13.12|SNC,db-mysql,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
1WJF882,slb,ayslb_am32_controller_lvs,lvs,专有云=bgm=SLB=aycontroller-am32,rc85c6125.cloud.nu17,10.1.6.4,AliOS6U2-x86-64,slb_server,W2.2B,am32,A1-1,A01,15,A1-1-A01,ASW-1,slb,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""slb_lvs""}]",W2.2B|SNC,controller,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
1WN5882,slb,ayslb_am32_controller_proxy,proxy,专有云=bgm=SLB=aycontroller-am32,rc85c6122.cloud.nu17,10.1.6.1,AliOS6U2-x86-64,slb_server,W2.2B,am32,A1-1,A02,16,A1-1-A02,ASW-1,slb,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""slb_proxy""}]",W2.2B|SNC,controller,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
1WTC882,slb,ayslb_am32_controller_proxy,proxy,专有云=bgm=SLB=aycontroller-am32,rc85c6123.cloud.nu17,10.1.6.2,AliOS6U2-x86-64,slb_server,W2.2B,am32,A1-1,A01,16,A1-1-A01,ASW-1,slb,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""slb_proxy""}]",W2.2B|SNC,controller,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
1WW8882,slb,ayslb_am32_controller_lvs,lvs,专有云=bgm=SLB=aycontroller-am32,rc85c6124.cloud.nu17,10.1.6.3,AliOS6U2-x86-64,slb_server,W2.2B,am32,A1-1,A02,15,A1-1-A02,ASW-1,slb,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""slb_lvs""}]",W2.2B|SNC,controller,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000012,yundun,ayyundun_am32_security-auditlog_security-auditlog-syslog,security-auditlog-syslog,专有云=bgm=YUNDUN=aysecurity-auditlog-am32,rc85c6133.cloud.nu17,10.1.7.37,AliOS6U2-x86-64,app_server,W2.12,am32,A1-1,A01,12,A1-1-A01,ASW-1,yundun,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""cloud_security_security_auditlog""}]",W2.12|SNC,security-auditlog,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000013,rds,ayrds_am32_maotai_proxy-nodes,proxy-nodes,专有云=bgm=RDS=aymaotai-am32,rc85c6134.cloud.nu17,10.1.7.38,AliOS6U2-x86-64,rds_linux,W2.12,am32,A1-1,A01,11,A1-1-A01,ASW-1,rds,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""rds_proxy""}]",W2.12|SNC,maotai,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000015,slb,ayslb_am32_controller_keyserver,keyserver,专有云=bgm=SLB=aycontroller-am32,rc8f73130.cloud.nu17,10.1.7.20,AliOS6U2-x86-64,slb_server,W2.12,am32,A1-1,A09,8,A1-1-A09,ASW-3,slb,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",W2.12|SNC,controller,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000016,docker,aydocker_am32_host_standard,standard,专有云=bgm=DOCKER=ayhost-am32,rc85c6129.cloud.nu17,10.1.7.34,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,W2.12,am32,A1-1,A02,8,A1-1-A02,ASW-1,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",W2.12|SNC,host,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000017,docker,aydocker_am32_host_standard,standard,专有云=bgm=DOCKER=ayhost-am32,rc8255121.cloud.nu17,10.1.7.12,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,W2.12,am32,A1-1,A02,12,A1-1-A02,ASW-1,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",W2.12|SNC,host,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000018,docker,aydocker_am32_tianji-master_standard,standard,专有云=bgm=DOCKER=aytianji-master-am32,rc85c6128.cloud.nu17,10.1.7.32,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,W2.12,am32,A1-1,A02,9,A1-1-A02,ASW-1,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",W2.12|SNC,tianji-master,1,"{""mem_limit"":""21G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000019,rds,ayrds_am32_maotai_proxy-nodes,proxy-nodes,专有云=bgm=RDS=aymaotai-am32,rc8255100.cloud.nu17,10.1.7.4,AliOS6U2-x86-64,rds_linux,W2.12,am32,A1-1,A06,16,A1-1-A06,ASW-2,rds,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""rds_proxy""}]",W2.12|SNC,maotai,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000020,docker,aydocker_am32_host_standard,standard,专有云=bgm=DOCKER=ayhost-am32,rc8f73122.cloud.nu17,10.1.7.11,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,W2.12,am32,A1-1,A06,12,A1-1-A06,ASW-2,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",W2.12|SNC,host,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000021,docker,aydocker_am32_host_standard,standard,专有云=bgm=DOCKER=ayhost-am32,rc85c6127.cloud.nu17,10.1.7.31,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,W2.12,am32,A1-1,B03,14,A1-1-B03,ASW-4,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",W2.12|SNC,host,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000022,docker,aydocker_am32_host_standard,standard,专有云=bgm=DOCKER=ayhost-am32,rc8255126.cloud.nu17,10.1.7.19,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,W2.12,am32,A1-1,A06,10,A1-1-A06,ASW-2,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",W2.12|SNC,host,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000023,docker,aydocker_am32_host_standard,standard,专有云=bgm=DOCKER=ayhost-am32,rc8255118.cloud.nu17,10.1.7.7,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,W2.12,am32,A1-1,A02,13,A1-1-A02,ASW-1,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",W2.12|SNC,host,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000024,docker,aydocker_am32_host_standard,standard,专有云=bgm=DOCKER=ayhost-am32,rc8f73132.cloud.nu17,10.1.7.26,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,W2.12,am32,A1-1,A09,14,A1-1-A09,ASW-3,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",W2.12|SNC,host,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
